311	4.494
312	3.831
313	3.286
314	2.87
315	2.636
316	2.801
317	3.37
318	4.119
319	4.813
320	5.274
321	5.488
322	5.372
323	4.87
324	4.21
325	3.579
326	3.022
327	2.642
328	2.633
329	3.028
330	3.666
331	4.355
332	4.903
333	5.214
334	5.276
335	5
336	4.474
337	3.928
338	3.448
339	3.017
340	2.765
341	2.944
342	3.489
343	4.159
344	4.771
345	5.241
346	5.511
347	5.39
348	4.919
349	4.32
350	3.742
351	3.233
352	2.834
353	2.766
354	3.131
355	3.76
356	4.405
357	4.918
358	5.316
359	5.474
360	5.222
361	4.746
362	4.251
363	3.73
364	3.193
365	2.906
366	3.095
367	3.582
368	4.185
369	4.814
370	5.367
371	5.709
372	5.625
373	5.185
374	4.627
375	4.028
376	3.402
377	2.891
378	2.781
379	3.105
380	3.688
381	4.368
382	4.999
383	5.483
384	5.678
385	5.464
386	4.985
387	4.365
388	3.679
389	3.037
390	2.625
391	2.695
392	3.169
393	3.82
394	4.573
395	5.26
396	5.657
397	5.669
398	5.278
399	4.665
400	3.941
401	3.192
402	2.594
403	2.383
404	2.674
405	3.322
406	4.152
407	5.011
408	5.681
409	5.974
410	5.78
411	5.202
412	4.463
413	3.648
414	2.881
415	2.397
416	2.413
417	2.925
418	3.772
419	4.737
420	5.606
421	6.18
422	6.269
423	5.823
424	4.997
425	4.043
426	3.137
427	2.445
428	2.182
429	2.519
430	3.323
431	4.382
432	5.403
433	6.169
434	6.525
435	6.294
436	5.55
437	4.57
438	3.543
439	2.641
440	2.024
441	2.018
442	2.725
443	3.786
444	4.926
445	5.94
446	6.603
447	6.665
448	6.057
449	5.073
450	3.954
451	2.883
452	2.035
453	1.731
454	2.245
455	3.306
456	4.527
457	5.709
458	6.611
459	6.934
460	6.51
461	5.577
462	4.414
463	3.222
464	2.167
465	1.468
466	1.56
467	2.454
468	3.707
469	5.031
470	6.186
471	6.904
472	6.843
473	6.014
474	4.856
475	3.572
476	2.372
477	1.431
478	1.189
479	1.922
480	3.214
481	4.649
482	5.956
483	6.892
484	7.171
485	6.572
486	5.447
487	4.118
488	2.779
489	1.626
490	0.974
491	1.238
492	2.303
493	3.761
494	5.28
495	6.525
496	7.219
497	7.014
498	6.024
499	4.742
500	3.373
501	2.09
502	1.178
503	1.148
504	2.093
505	3.543
506	5.086
507	6.43
508	7.355
509	7.492
510	6.694
511	5.433
512	3.968
513	2.537
514	1.365
515	0.823
516	1.296
517	2.524
518	4.093
519	5.721
520	6.945
521	7.448
522	7.09
523	6.024
524	4.613
525	3.145
526	1.855
527	1.011
528	1.118
529	2.23
530	3.856
531	5.534
532	6.868
533	7.596
534	7.512
535	6.603
536	5.212
537	3.641
538	2.249
539	1.086
540	0.631
541	1.27
542	2.662
543	4.339
544	5.891
545	6.981
546	7.361
547	6.81
548	5.616
549	4.186
550	2.74
551	1.528
552	0.894
553	1.232
554	2.444
555	4.096
556	5.724
557	6.926
558	7.547
559	7.298
560	6.24
561	4.836
562	3.376
563	2.068
564	1.063
565	0.847
566	1.637
567	3.066
568	4.722
569	6.134
570	7.035
571	7.197
572	6.487
573	5.266
574	3.871
575	2.585
576	1.577
577	1.119
578	1.603
579	2.863
580	4.454
581	5.916
582	6.926
583	7.309
584	6.905
585	5.853
586	4.501
587	3.164
588	1.981
589	1.166
590	1.188
591	2.088
592	3.452
593	4.925
594	6.099
595	6.761
596	6.754
597	6.016
598	4.887
599	3.637
600	2.512
601	1.656
602	1.384
603	2.023
604	3.281
605	4.712
606	5.948
607	6.754
608	6.966
609	6.448
610	5.467
611	4.302
612	3.196
613	2.244
614	1.673
615	1.89
616	2.818
617	4.077
618	5.298
619	6.174
620	6.638
621	6.513
622	5.744
623	4.744
624	3.748
625	2.895
626	2.21
627	1.953
628	2.451
629	3.54
630	4.758
631	5.719
632	6.181
633	6.191
634	5.763
635	4.924
636	3.903
637	2.975
638	2.228
639	1.768
640	1.998
641	2.871
642	3.93
643	4.887
644	5.575
645	5.934
646	5.826
647	5.196
648	4.353
649	3.529
650	2.78
651	2.205
652	2.128
653	2.719
654	3.701
655	4.645
656	5.375
657	5.869
658	5.896
659	5.39
660	4.676
661	3.951
662	3.223
663	2.58
664	2.283
665	2.53
666	3.219
667	4.071
668	4.825
669	5.449
670	5.758
671	5.578
672	5.078
673	4.414
674	3.733
675	3.117
676	2.699
677	2.679
678	3.154
679	3.953
680	4.803
681	5.459
682	5.858
683	5.95
684	5.603
685	4.93
686	4.209
687	3.617
688	3.075
689	2.651
690	2.671
691	3.284
692	4.008
693	4.606
694	5.164
695	5.509
696	5.454
697	5.018
698	4.448
699	3.875
700	3.231
701	2.748
702	2.652
703	3.018
704	3.664
705	4.319
706	4.901
707	5.351
708	5.526
709	5.353
710	4.908
711	4.388
712	3.839
713	3.228
714	2.829
715	2.919
716	3.371
717	4.023
718	4.729
719	5.328
720	5.766
721	5.848
722	5.506
723	4.936
724	4.316
725	3.671
726	3.094
727	2.939
728	3.25
729	3.82
730	4.577
731	5.319
732	5.89
733	6.105
734	5.905
735	5.456
736	4.818
737	4.131
738	3.471
739	3.003
740	2.978
741	3.461
742	4.169
743	4.947
744	5.667
745	6.163
746	6.226
747	5.829
748	5.207
749	4.445
750	3.665
751	3.068
752	2.81
753	3.03
754	3.683
755	4.488
756	5.246
757	5.854
758	6.121
759	5.922
760	5.349
761	4.606
762	3.818
763	3.076
764	2.588
765	2.558
766	3.044
767	3.912
768	4.854
769	5.63
770	6.111
771	6.131
772	5.663
773	4.851
774	3.915
775	3.047
776	2.373
777	2.13
778	2.495
779	3.279
780	4.228
781	5.103
782	5.744
783	5.997
784	5.701
785	4.978
786	4.072
787	3.142
788	2.371
789	1.932
790	2.078
791	2.846
792	3.925
793	5.008
794	5.848
795	6.294
796	6.167
797	5.416
798	4.46
799	3.437
800	2.51
801	1.944
802	1.879
803	2.432
804	3.423
805	4.537
806	5.549
807	6.177
808	6.199
809	5.67
810	4.829
811	3.832
812	2.88
813	2.19
814	1.95
815	2.359
816	3.349
817	4.582
818	5.695
819	6.512
820	6.783
821	6.357
822	5.468
823	4.357
824	3.241
825	2.347
826	1.871
827	2.049
828	2.858
829	4.007
830	5.196
831	6.127
832	6.527
833	6.276
834	5.509
835	4.478
836	3.388
837	2.441
838	1.81
839	1.826
840	2.571
841	3.731
842	5.004
843	6.09
844	6.721
845	6.656
846	5.908
847	4.815
848	3.616
849	2.559
850	1.784
851	1.556
852	2.093
853	3.164
854	4.421
855	5.58
856	6.352
857	6.51
858	5.971
859	4.989
860	3.856
861	2.787
862	1.965
863	1.606
864	1.991
865	3.01
866	4.297
867	5.553
868	6.474
869	6.795
870	6.39
871	5.45
872	4.249
873	3.05
874	2.12
875	1.582
876	1.704
877	2.551
878	3.791
879	5.112
880	6.173
881	6.714
882	6.548
883	5.704
884	4.616
885	3.525
886	2.576
887	1.845
888	1.68
889	2.42
890	3.684
891	4.99
892	6.121
893	6.795
894	6.784
895	6.106
896	4.984
897	3.721
898	2.657
899	1.883
900	1.58
901	2.038
902	3.14
903	4.479
904	5.644
905	6.407
906	6.573
907	6.054
908	5.118
909	3.981
910	2.896
911	2.114
912	1.782
913	2.139
914	3.129
915	4.404
916	5.667
917	6.602
918	6.956
919	6.618
920	5.718
921	4.553
922	3.426
923	2.522
924	1.982
925	2.1
926	2.9
927	4.077
928	5.288
929	6.214
930	6.699
931	6.549
932	5.791
933	4.689
934	3.54
935	2.659
936	2.059
937	1.969
938	2.58
939	3.685
940	4.947
941	6.004
942	6.609
943	6.65
944	6.044
945	4.999
946	3.85
947	2.851
948	2.111
949	1.836
950	2.26
951	3.262
952	4.499
953	5.635
954	6.327
955	6.471
956	6.066
957	5.211
958	4.214
959	3.315
960	2.568
961	2.166
962	2.472
963	3.375
964	4.455
965	5.505
966	6.32
967	6.708
968	6.381
969	5.528
970	4.513
971	3.497
972	2.599
973	1.996
974	2.069
975	2.777
976	3.752
977	4.819
978	5.67
979	6.063
980	5.951
981	5.301
982	4.43
983	3.518
984	2.728
985	2.195
986	2.109
987	2.557
988	3.443
989	4.5
990	5.388
991	5.947
992	6.059
993	5.608
994	4.785
995	3.86
996	3.026
997	2.355
998	2.027
999	2.321
1000	3.086
1001	4.035
1002	4.952
1003	5.564
1004	5.78
1005	5.521
1006	4.844
1007	4.049
1008	3.317
1009	2.726
1010	2.335
1011	2.37
1012	2.953
1013	3.819
1014	4.694
1015	5.403
1016	5.784
1017	5.727
1018	5.216
1019	4.45
1020	3.666
1021	3.001
1022	2.504
1023	2.36
1024	2.726
1025	3.446
1026	4.291
1027	5.018
1028	5.449
1029	5.507
1030	5.192
1031	4.631
1032	3.987
1033	3.397
1034	2.918
1035	2.596
1036	2.66
1037	3.219
1038	3.989
1039	4.702
1040	5.26
1041	5.543
1042	5.453
1043	5
1044	4.361
1045	3.732
1046	3.181
1047	2.749
1048	2.645
1049	2.971
1050	3.571
1051	4.281
1052	4.876
1053	5.239
1054	5.354
1055	5.121
1056	4.618
1057	4.07
1058	3.571
1059	3.099
1060	2.769
1061	2.821
1062	3.268
1063	3.862
1064	4.458
1065	4.997
1066	5.355
1067	5.386
1068	5.04
1069	4.499
1070	3.969
1071	3.445
1072	2.974
1073	2.798
1074	3.015
1075	3.508
1076	4.116
1077	4.701
1078	5.163
1079	5.408
1080	5.329
1081	4.945
1082	4.403
1083	3.825
1084	3.274
1085	2.847
1086	2.738
1087	3.026
1088	3.565
1089	4.206
1090	4.846
1091	5.311
1092	5.493
1093	5.311
1094	4.823
1095	4.212
1096	3.573
1097	3
1098	2.654
1099	2.714
1100	3.158
1101	3.822
1102	4.539
1103	5.183
1104	5.612
1105	5.694
1106	5.366
1107	4.729
1108	4.011
1109	3.284
1110	2.65
1111	2.377
1112	2.582
1113	3.152
1114	3.96
1115	4.831
1116	5.529
1117	5.887
1118	5.794
1119	5.259
1120	4.481
1121	3.665
1122	2.902
1123	2.359
1124	2.333
1125	2.839
1126	3.658
1127	4.62
1128	5.513
1129	6.132
1130	6.304
1131	5.916
1132	5.119
1133	4.174
1134	3.263
1135	2.458
1136	1.988
1137	2.185
1138	2.976
1139	3.995
1140	5.043
1141	5.958
1142	6.494
1143	6.397
1144	5.668
1145	4.688
1146	3.66
1147	2.669
1148	1.953
1149	1.854
1150	2.48
1151	3.562
1152	4.773
1153	5.865
1154	6.64
1155	6.816
1156	6.271
1157	5.275
1158	4.111
1159	2.942
1160	1.929
1161	1.405
1162	1.705
1163	2.672
1164	3.965
1165	5.305
1166	6.371
1167	6.935
1168	6.746
1169	5.852
1170	4.637
1171	3.342
1172	2.186
1173	1.376
1174	1.344
1175	2.21
1176	3.557
1177	4.99
1178	6.274
1179	7.095
1180	7.176
1181	6.452
1182	5.25
1183	3.837
1184	2.453
1185	1.327
1186	0.841
1187	1.315
1188	2.528
1189	4.078
1190	5.619
1191	6.818
1192	7.364
1193	6.952
1194	5.85
1195	4.46
1196	3.002
1197	1.719
1198	0.939
1199	1.127
1200	2.216
1201	3.773
1202	5.449
1203	6.803
1204	7.567
1205	7.492
1206	6.547
1207	5.129
1208	3.544
1209	2.086
1210	0.98
1211	0.612
1212	1.297
1213	2.736
1214	4.473
1215	6.086
1216	7.209
1217	7.56
1218	6.957
1219	5.701
1220	4.133
1221	2.596
1222	1.315
1223	0.622
1224	1.003
1225	2.348
1226	4.116
1227	5.855
1228	7.147
1229	7.743
1230	7.443
1231	6.331
1232	4.782
1233	3.159
1234	1.718
1235	0.654
1236	0.485
1237	1.414
1238	3.016
1239	4.838
1240	6.387
1241	7.371
1242	7.526
1243	6.672
1244	5.268
1245	3.696
1246	2.21
1247	0.999
1248	0.52
1249	1.167
1250	2.647
1251	4.441
1252	6.102
1253	7.269
1254	7.66
1255	7.114
1256	5.852
1257	4.271
1258	2.73
1259	1.419
1260	0.565
1261	0.693
1262	1.837
1263	3.502
1264	5.242
1265	6.612
1266	7.338
1267	7.184
1268	6.189
1269	4.764
1270	3.233
1271	1.889
1272	0.921
1273	0.787
1274	1.681
1275	3.196
1276	4.91
1277	6.372
1278	7.265
1279	7.369
1280	6.62
1281	5.345
1282	3.871
1283	2.499
1284	1.378
1285	0.819
1286	1.207
1287	2.419
1288	4.029
1289	5.545
1290	6.584
1291	6.999
1292	6.615
1293	5.55
1294	4.204
1295	2.885
1296	1.786
1297	1.095
1298	1.228
1299	2.217
1300	3.654
1301	5.173
1302	6.354
1303	6.932
1304	6.79
1305	5.97
1306	4.775
1307	3.482
1308	2.371
1309	1.547
1310	1.29
1311	1.865
1312	3.066
1313	4.458
1314	5.636
1315	6.376
1316	6.545
1317	5.995
1318	4.996
1319	3.849
1320	2.803
1321	1.953
1322	1.487
1323	1.797
1324	2.797
1325	4.09
1326	5.311
1327	6.12
1328	6.425
1329	6.164
1330	5.348
1331	4.303
1332	3.334
1333	2.543
1334	1.96
1335	1.887
1336	2.532
1337	3.595
1338	4.712
1339	5.568
1340	6.037
1341	6.014
1342	5.457
1343	4.601
1344	3.687
1345	2.924
1346	2.337
1347	2.074
1348	2.442
1349	3.29
1350	4.293
1351	5.164
1352	5.712
1353	5.86
1354	5.544
1355	4.886
1356	4.13
1357	3.456
1358	2.888
1359	2.481
1360	2.543
1361	3.113
1362	3.936
1363	4.752
1364	5.328
1365	5.641
1366	5.588
1367	5.119
1368	4.459
1369	3.837
1370	3.295
1371	2.79
1372	2.594
1373	2.924
1374	3.583
1375	4.317
1376	4.907
1377	5.289
1378	5.434
1379	5.218
1380	4.71
1381	4.199
1382	3.769
1383	3.277
1384	2.888
1385	2.943
1386	3.382
1387	3.954
1388	4.516
1389	4.99
1390	5.276
1391	5.292
1392	5.052
1393	4.62
1394	4.129
1395	3.623
1396	3.143
1397	2.929
1398	3.118
1399	3.549
1400	4.082
1401	4.593
1402	5.004
1403	5.205
1404	5.074
1405	4.763
1406	4.405
1407	3.959
1408	3.454
1409	3.091
1410	3.016
1411	3.235
1412	3.693
1413	4.248
1414	4.732
1415	5.104
1416	5.292
1417	5.17
1418	4.787
1419	4.292
1420	3.76
1421	3.259
1422	2.93
1423	2.939
1424	3.27
1425	3.79
1426	4.362
1427	4.836
1428	5.176
1429	5.283
1430	5.074
1431	4.66
1432	4.162
1433	3.651
1434	3.173
1435	2.968
1436	3.173
1437	3.651
1438	4.271
1439	4.883
1440	5.364
1441	5.625
1442	5.581
1443	5.189
1444	4.519
1445	3.803
1446	3.213
1447	2.797
1448	2.695
1449	3.034
1450	3.661
1451	4.389
1452	5.077
1453	5.536
1454	5.661
1455	5.441
1456	4.903
1457	4.23
1458	3.544
1459	2.956
1460	2.666
1461	2.872
1462	3.507
1463	4.296
1464	5.061
1465	5.73
1466	6.087
1467	5.931
1468	5.368
1469	4.633
1470	3.86
1471	3.136
1472	2.627
1473	2.61
1474	3.131
1475	3.945
1476	4.879
1477	5.731
1478	6.255
1479	6.251
1480	5.735
1481	5.004
1482	4.194
1483	3.401
1484	2.81
1485	2.632
1486	3.033
1487	3.877
1488	4.884
1489	5.77
1490	6.479
1491	6.725
1492	6.225
1493	5.35
1494	4.403
1495	3.393
1496	2.564
1497	2.103
1498	2.265
1499	3.024
1500	3.978
1501	4.981
1502	5.841
1503	6.225
1504	6.037
1505	5.449
1506	4.609
1507	3.6
1508	2.691
1509	2.145
1510	2.163
1511	2.82
1512	3.867
1513	4.988
1514	6.011
1515	6.657
1516	6.616
1517	5.982
1518	5.048
1519	3.945
1520	2.905
1521	2.187
1522	2.007
1523	2.439
1524	3.381
1525	4.595
1526	5.724
1527	6.463
1528	6.679
1529	6.272
1530	5.388
1531	4.341
1532	3.37
1533	2.62
1534	2.215
1535	2.489
1536	3.458
1537	4.715
1538	5.947
1539	6.864
1540	7.223
1541	6.887
1542	5.998
1543	4.833
1544	3.638
1545	2.672
1546	2.119
1547	2.231
1548	2.995
1549	4.16
1550	5.424
1551	6.475
1552	7.01
1553	6.85
1554	6.104
1555	5.021
1556	3.843
1557	2.805
1558	2.066
1559	1.941
1560	2.633
1561	3.799
1562	5.112
1563	6.294
1564	7.016
1565	7.045
1566	6.385
1567	5.277
1568	3.969
1569	2.79
1570	1.932
1571	1.576
1572	2.034
1573	3.176
1574	4.507
1575	5.77
1576	6.666
1577	6.858
1578	6.331
1579	5.38
1580	4.181
1581	3.005
1582	2.061
1583	1.592
1584	1.92
1585	2.909
1586	4.241
1587	5.625
1588	6.666
1589	7.108
1590	6.785
1591	5.834
1592	4.56
1593	3.244
1594	2.211
1595	1.615
1596	1.693
1597	2.488
1598	3.818
1599	5.282
1600	6.38
1601	6.932
1602	6.777
1603	5.986
1604	4.801
1605	3.484
1606	2.438
1607	1.728
1608	1.591
1609	2.29
1610	3.491
1611	4.895
1612	6.211
1613	6.959
1614	6.966
1615	6.316
1616	5.196
1617	3.887
1618	2.668
1619	1.801
1620	1.46
1621	1.908
1622	3.026
1623	4.418
1624	5.715
1625	6.607
1626	6.813
1627	6.297
1628	5.35
1629	4.201
1630	3.085
1631	2.172
1632	1.735
1633	1.996
1634	2.919
1635	4.259
1636	5.657
1637	6.579
1638	6.83
1639	6.525
1640	5.646
1641	4.434
1642	3.187
1643	2.15
1644	1.536
1645	1.652
1646	2.462
1647	3.644
1648	4.98
1649	6.059
1650	6.536
1651	6.401
1652	5.65
1653	4.548
1654	3.404
1655	2.437
1656	1.721
1657	1.598
1658	2.232
1659	3.3
1660	4.581
1661	5.714
1662	6.384
1663	6.488
1664	5.904
1665	4.885
1666	3.74
1667	2.71
1668	1.958
1669	1.646
1670	2.048
1671	3.007
1672	4.232
1673	5.416
1674	6.168
1675	6.362
1676	6.012
1677	5.168
1678	4.117
1679	3.153
1680	2.42
1681	1.998
1682	2.173
1683	2.972
1684	4.08
1685	5.243
1686	6.16
1687	6.556
1688	6.367
1689	5.694
1690	4.733
1691	3.761
1692	2.965
1693	2.292
1694	2.094
1695	2.774
1696	3.821
1697	4.793
1698	5.654
1699	6.126
1700	6.066
1701	5.552
1702	4.704
1703	3.795
1704	2.978
1705	2.369
1706	2.172
1707	2.485
1708	3.271
1709	4.258
1710	5.159
1711	5.756
1712	5.897
1713	5.539
1714	4.817
1715	4.021
1716	3.296
1717	2.614
1718	2.143
1719	2.273
1720	3
1721	3.906
1722	4.738
1723	5.34
1724	5.663
1725	5.578
1726	4.999
1727	4.254
1728	3.573
1729	2.99
1730	2.529
1731	2.436
1732	2.85
1733	3.57
1734	4.371
1735	5.052
1736	5.537
1737	5.656
1738	5.333
1739	4.759
1740	4.062
1741	3.407
1742	2.911
1743	2.645
1744	2.79
1745	3.338
1746	4.065
1747	4.755
1748	5.239
1749	5.452
1750	5.405
1751	5.04
1752	4.46
1753	3.852
1754	3.333
1755	2.895
1756	2.739
1757	3.06
1758	3.652
1759	4.273
1760	4.818
1761	5.227
1762	5.438
1763	5.276
1764	4.809
1765	4.284
1766	3.759
1767	3.21
1768	2.853
1769	2.933
1770	3.382
1771	3.927
1772	4.478
1773	4.979
1774	5.342
1775	5.448
1776	5.211
1777	4.758
1778	4.23
1779	3.683
1780	3.137
1781	2.834
1782	2.983
1783	3.405
1784	3.941
1785	4.586
1786	5.171
1787	5.51
1788	5.54
1789	5.295
1790	4.86
1791	4.256
1792	3.628
1793	3.147
1794	2.965
1795	3.223
1796	3.74
1797	4.334
1798	4.925
1799	5.438
1800	5.779
1801	5.675
1802	5.233
1803	4.637
1804	3.878
1805	3.152
1806	2.589
1807	2.438
1808	2.77
1809	3.382
1810	4.194
1811	5.013
1812	5.58
1813	5.844
1814	5.579
1815	4.934
1816	4.162
1817	3.349
1818	2.609
1819	2.146
1820	2.254
1821	2.885
1822	3.738
1823	4.669
1824	5.484
1825	5.963
1826	5.945
1827	5.422
1828	4.616
1829	3.674
1830	2.746
1831	1.981
1832	1.677
1833	2.061
1834	2.925
1835	3.992
1836	5.037
1837	5.883
1838	6.293
1839	6.027
1840	5.228
1841	4.207
1842	3.137
1843	2.194
1844	1.63
1845	1.756
1846	2.531
1847	3.661
1848	4.888
1849	5.926
1850	6.555
1851	6.561
1852	5.877
1853	4.778
1854	3.532
1855	2.368
1856	1.45
1857	1.133
1858	1.659
1859	2.759
1860	4.102
1861	5.435
1862	6.449
1863	6.821
1864	6.386
1865	5.391
1866	4.119
1867	2.806
1868	1.692
1869	1.06
1870	1.288
1871	2.32
1872	3.757
1873	5.219
1874	6.407
1875	7.07
1876	6.942
1877	6.034
1878	4.733
1879	3.261
1880	1.901
1881	0.903
1882	0.663
1883	1.408
1884	2.787
1885	4.405
1886	5.903
1887	6.929
1888	7.2
1889	6.536
1890	5.279
1891	3.791
1892	2.348
1893	1.139
1894	0.551
1895	1.038
1896	2.354
1897	4.02
1898	5.654
1899	6.879
1900	7.439
1901	7.073
1902	5.939
1903	4.424
1904	2.814
1905	1.409
1906	0.445
1907	0.397
1908	1.411
1909	3.035
1910	4.851
1911	6.38
1912	7.293
1913	7.332
1914	6.438
1915	5.009
1916	3.396
1917	1.907
1918	0.749
1919	0.388
1920	1.174
1921	2.695
1922	4.522
1923	6.197
1924	7.315
1925	7.673
1926	7.042
1927	5.713
1928	4.082
1929	2.471
1930	1.122
1931	0.347
1932	0.619
1933	1.872
1934	3.626
1935	5.443
1936	6.831
1937	7.506
1938	7.23
1939	6.135
1940	4.612
1941	2.985
1942	1.557
1943	0.562
1944	0.502
1945	1.516
1946	3.174
1947	5.026
1948	6.548
1949	7.431
1950	7.467
1951	6.594
1952	5.175
1953	3.555
1954	2.078
1955	0.913
1956	0.414
1957	1.017
1958	2.457
1959	4.249
1960	5.88
1961	6.981
1962	7.362
1963	6.8
1964	5.575
1965	4.064
1966	2.577
1967	1.345
1968	0.612
1969	0.863
1970	2.063
1971	3.749
1972	5.458
1973	6.715
1974	7.299
1975	7.028
1976	5.991
1977	4.567
1978	3.103
1979	1.868
1980	1.009
1981	0.887
1982	1.671
1983	3.113
1984	4.767
1985	6.103
1986	6.852
1987	6.897
1988	6.182
1989	4.939
1990	3.521
1991	2.275
1992	1.32
1993	0.92
1994	1.445
1995	2.715
1996	4.277
1997	5.678
1998	6.554
1999	6.78
2000	6.285
2001	5.237
2002	3.976
2003	2.805
2004	1.873
2005	1.298
2006	1.455
2007	2.392
2008	3.743
2009	5.106
2010	6.086
2011	6.52
2012	6.298
2013	5.452
2014	4.31
2015	3.186
2016	2.26
2017	1.594
2018	1.492
2019	2.148
2020	3.309
2021	4.621
2022	5.662
2023	6.193
2024	6.194
2025	5.623
2026	4.656
2027	3.617
2028	2.777
2029	2.142
2030	1.836
2031	2.172
2032	3.056
2033	4.202
2034	5.222
2035	5.859
2036	6.045
2037	5.698
2038	4.924
2039	3.955
2040	3.086
2041	2.429
2042	1.981
2043	2.058
2044	2.743
2045	3.741
2046	4.733
2047	5.412
2048	5.682
2049	5.551
2050	4.999
2051	4.244
2052	3.521
2053	2.959
2054	2.503
2055	2.336
2056	2.745
2057	3.522
2058	4.34
2059	5.001
2060	5.384
2061	5.47
2062	5.146
2063	4.472
2064	3.784
2065	3.236
2066	2.747
2067	2.402
2068	2.553
2069	3.155
2070	3.856
2071	4.5
2072	4.943
2073	5.105
2074	4.972
2075	4.564
2076	4.092
2077	3.652
2078	3.224
2079	2.87
2080	2.797
2081	3.089
2082	3.63
2083	4.237
2084	4.721
2085	5.02
2086	5.098
2087	4.897
2088	4.474
2089	3.994
2090	3.556
2091	3.138
2092	2.866
2093	2.93
2094	3.303
2095	3.794
2096	4.255
2097	4.647
2098	4.888
2099	4.875
2100	4.65
2101	4.331
2102	4.028
2103	3.641
2104	3.235
2105	3.098
2106	3.269
2107	3.611
2108	4.064
2109	4.536
2110	4.9
2111	5.082
2112	5.039
2113	4.765
2114	4.355
2115	3.913
2116	3.444
2117	3.07
2118	2.997
2119	3.201
2120	3.58
2121	4.056
2122	4.523
2123	4.894
2124	5.052
2125	4.98
2126	4.711
2127	4.319
2128	3.861
2129	3.386
2130	3.094
2131	3.104
2132	3.393
2133	3.877
2134	4.433
2135	4.95
2136	5.307
2137	5.356
2138	5.09
2139	4.619
2140	4.06
2141	3.488
2142	3
2143	2.794
